,Unnamed: 0,Transaction ID,Date,Time,Type,Name,Emoji,Category,Amount,Currency,Local amount,Local currency,Notes and #tags,Address,Receipt,Description,Category split,Money Out,Money In
1380,1380,,2020-02-09,,,,,Sales,23.03,GDP,23.0293,GDP,,,,,,,
1381,1381,,2020-02-09,,,,,Sales,39.66,GDP,39.66417,GDP,,,,,,,
1382,1382,,2020-02-09,,,,,Sales,28.17,GDP,28.1729,GDP,,,,,,,
1383,1383,,2020-02-09,,,,,Sales,15.26,GDP,15.255450000000002,GDP,,,,,,,
1384,1384,,2020-02-09,,,,,Sales,15.9,GDP,15.8984,GDP,,,,,,,
1385,1385,,2020-02-09,,,,,Sales,19.21,GDP,19.206670000000003,GDP,,,,,,,
1386,1386,,2020-02-09,,,,,Sales,28.03,GDP,28.03262,GDP,,,,,,,
1387,1387,,2020-02-09,,,,,Sales,26.07,GDP,26.068700000000003,GDP,,,,,,,
1388,1388,,2020-02-09,,,,,Sales,19.65,GDP,19.65089,GDP,,,,,,,
1389,1389,,2020-02-09,,,,,Sales,17.71,GDP,17.710350000000005,GDP,,,,,,,
1390,1390,,2020-02-09,,,,,Sales,32.23,GDP,32.229330000000004,GDP,,,,,,,
1391,1391,,2020-02-09,,,,,Sales,22.12,GDP,22.117480000000004,GDP,,,,,,,
1392,1392,,2020-02-09,,,,,Sales,22.77,GDP,22.77212,GDP,,,,,,,
1393,1393,,2020-02-09,,,,,Tips,19.44,GDP,19.44047,GDP,,,,,,,
1394,1394,,2020-02-09,,,,,Tips,21.07,GDP,21.065379999999998,GDP,,,,,,,
1395,1395,,2020-02-09,,,,,Food and Beverage Cost,-254.05,GDP,-254.04868,GDP,,,,,,,
1396,1396,,2020-02-09,,,,,Sales,21.02,GDP,21.01862,GDP,,,,,,,
1397,1397,,2020-02-09,,,,,Tips,24.13,GDP,24.12816,GDP,,,,,,,
1398,1398,,2020-02-09,,,,,Sales,38.73,GDP,38.72897,GDP,,,,,,,
1399,1399,,2020-02-09,,,,,Sales,37.27,GDP,37.267720000000004,GDP,,,,,,,
1400,1400,,2020-02-10,,,,,Tips,28.45,GDP,28.453459999999996,GDP,,,,,,,
1401,1401,,2020-02-10,,,,,Tips,30.73,GDP,30.733009999999997,GDP,,,,,,,
1402,1402,,2020-02-10,,,,,Tips,25.6,GDP,25.6011,GDP,,,,,,,
1403,1403,,2020-02-10,,,,,Sales,6.67,GDP,6.674989999999999,GDP,,,,,,,
1404,1404,,2020-02-10,,,,,Tips,40.37,GDP,40.36557000000001,GDP,,,,,,,
1405,1405,,2020-02-10,,,,,Sales,36.41,GDP,36.41435,GDP,,,,,,,
1406,1406,,2020-02-10,,,,,Sales,18.56,GDP,18.56372,GDP,,,,,,,
1407,1407,,2020-02-10,,,,,Sales,36.55,GDP,36.554629999999996,GDP,,,,,,,
1408,1408,,2020-02-10,,,,,Sales,34.86,GDP,34.85958,GDP,,,,,,,
1409,1409,,2020-02-10,,,,,Tips,17.37,GDP,17.37134,GDP,,,,,,,
1410,1410,,2020-02-10,,,,,Sales,36.1,GDP,36.09872,GDP,,,,,,,
1411,1411,,2020-02-10,,,,,Sales,34.02,GDP,34.017900000000004,GDP,,,,,,,
1412,1412,,2020-02-10,,,,,Sales,31.43,GDP,31.434410000000003,GDP,,,,,,,
1413,1413,,2020-02-10,,,,,Sales,6.87,GDP,6.8737200000000005,GDP,,,,,,,
1414,1414,,2020-02-10,,,,,Tips,18.7,GDP,18.704,GDP,,,,,,,
1415,1415,,2020-02-10,,,,,Rent and Utilities,-362.16,GDP,-362.15776000000005,GDP,,,,,,,
1416,1416,,2020-02-10,,,,,Tips,18.72,GDP,18.71569,GDP,,,,,,,
1417,1417,,2020-02-10,,,,,Sales,19.86,GDP,19.86131,GDP,,,,,,,
1418,1418,,2020-02-10,,,,,Sales,8.88,GDP,8.8844,GDP,,,,,,,
1419,1419,,2020-02-10,,,,,Sales,27.6,GDP,27.60009,GDP,,,,,,,
1420,1420,,2020-02-10,,,,,Sales,16.52,GDP,16.517970000000002,GDP,,,,,,,
1421,1421,,2020-02-10,,,,,Sales,35.18,GDP,35.17521,GDP,,,,,,,
1422,1422,,2020-02-10,,,,,Sales,32.63,GDP,32.62679,GDP,,,,,,,
1423,1423,,2020-02-10,,,,,Sales,17.65,GDP,17.6519,GDP,,,,,,,
1424,1424,,2020-02-10,,,,,Sales,21.28,GDP,21.2758,GDP,,,,,,,
1425,1425,,2020-02-10,,,,,Sales,22.61,GDP,22.60846,GDP,,,,,,,
1426,1426,,2020-02-10,,,,,Sales,40.35,GDP,40.35388,GDP,,,,,,,
1427,1427,,2020-02-10,,,,,Sales,8.87,GDP,8.872710000000001,GDP,,,,,,,
1428,1428,,2020-02-10,,,,,Tips,11.0,GDP,11.00029,GDP,,,,,,,
1429,1429,,2020-02-10,,,,,Sales,19.9,GDP,19.896379999999997,GDP,,,,,,,
1430,1430,,2020-02-10,,,,,Sales,26.4,GDP,26.39602,GDP,,,,,,,
1431,1431,,2020-02-10,,,,,Sales,34.59,GDP,34.590709999999994,GDP,,,,,,,
1432,1432,,2020-02-10,,,,,Sales,17.57,GDP,17.57007,GDP,,,,,,,
1433,1433,,2020-02-10,,,,,Sales,38.75,GDP,38.75235,GDP,,,,,,,
1434,1434,,2020-02-10,,,,,Sales,9.52,GDP,9.51566,GDP,,,,,,,
1435,1435,,2020-02-10,,,,,Food and Beverage Cost,-367.99,GDP,-367.98877999999996,GDP,,,,,,,
1436,1436,,2020-02-10,,,,,Sales,37.79,GDP,37.79377,GDP,,,,,,,
1437,1437,,2020-02-10,,,,,Sales,13.12,GDP,13.116180000000002,GDP,,,,,,,
1438,1438,,2020-02-10,,,,,Sales,27.88,GDP,27.880650000000006,GDP,,,,,,,
1439,1439,,2020-02-10,,,,,Sales,17.91,GDP,17.90908,GDP,,,,,,,
1440,1440,,2020-02-10,,,,,Sales,17.25,GDP,17.25444,GDP,,,,,,,
1441,1441,,2020-02-10,,,,,Sales,29.34,GDP,29.341900000000006,GDP,,,,,,,
1442,1442,,2020-02-11,,,,,Sales,26.38,GDP,26.38433,GDP,,,,,,,
1443,1443,,2020-02-11,,,,,Sales,14.79,GDP,14.78785,GDP,,,,,,,
1444,1444,,2020-02-11,,,,,Sales,37.2,GDP,37.19758,GDP,,,,,,,
1445,1445,,2020-02-11,,,,,Sales,28.94,GDP,28.944440000000004,GDP,,,,,,,
1446,1446,,2020-02-11,,,,,Sales,19.66,GDP,19.66258,GDP,,,,,,,
1447,1447,,2020-02-11,,,,,Tips,38.27,GDP,38.27306,GDP,,,,,,,
1448,1448,,2020-02-11,,,,,Sales,38.25,GDP,38.24968,GDP,,,,,,,
1449,1449,,2020-02-11,,,,,Sales,40.31,GDP,40.30712,GDP,,,,,,,
1450,1450,,2020-02-11,,,,,Sales,10.24,GDP,10.24044,GDP,,,,,,,
1451,1451,,2020-02-11,,,,,Sales,11.47,GDP,11.467889999999999,GDP,,,,,,,
1452,1452,,2020-02-11,,,,,Sales,19.38,GDP,19.38202,GDP,,,,,,,
1453,1453,,2020-02-11,,,,,Sales,16.74,GDP,16.740080000000006,GDP,,,,,,,
1454,1454,,2020-02-11,,,,,Sales,28.85,GDP,28.85092,GDP,,,,,,,
1455,1455,,2020-02-11,,,,,Labor & Benefits Cost,-305.73,GDP,-305.72924,GDP,,,,,,,
1456,1456,,2020-02-11,,,,,Sales,28.62,GDP,28.61712,GDP,,,,,,,
1457,1457,,2020-02-11,,,,,Sales,22.78,GDP,22.78381,GDP,,,,,,,
1458,1458,,2020-02-11,,,,,Sales,6.78,GDP,6.7802,GDP,,,,,,,
1459,1459,,2020-02-11,,,,,Sales,9.92,GDP,9.92481,GDP,,,,,,,
1460,1460,,2020-02-11,,,,,Sales,39.44,GDP,39.44206000000001,GDP,,,,,,,
1461,1461,,2020-02-11,,,,,Sales,26.12,GDP,26.11546,GDP,,,,,,,
1462,1462,,2020-02-11,,,,,Sales,20.75,GDP,20.74975,GDP,,,,,,,
1463,1463,,2020-02-11,,,,,Sales,13.3,GDP,13.30322,GDP,,,,,,,
1464,1464,,2020-02-11,,,,,Sales,8.3,GDP,8.2999,GDP,,,,,,,
1465,1465,,2020-02-11,,,,,Sales,33.81,GDP,33.807480000000005,GDP,,,,,,,
1466,1466,,2020-02-11,,,,,Sales,33.15,GDP,33.152840000000005,GDP,,,,,,,
1467,1467,,2020-02-11,,,,,Sales,38.12,GDP,38.12109,GDP,,,,,,,
1468,1468,,2020-02-11,,,,,Sales,28.49,GDP,28.488529999999997,GDP,,,,,,,
1469,1469,,2020-02-11,,,,,Sales,31.49,GDP,31.492860000000004,GDP,,,,,,,
1470,1470,,2020-02-11,,,,,Sales,7.96,GDP,7.960889999999999,GDP,,,,,,,
1471,1471,,2020-02-11,,,,,Sales,31.6,GDP,31.598070000000003,GDP,,,,,,,
1472,1472,,2020-02-11,,,,,Sales,20.52,GDP,20.51595,GDP,,,,,,,
1473,1473,,2020-02-11,,,,,Sales,32.78,GDP,32.77876,GDP,,,,,,,
1474,1474,,2020-02-11,,,,,Sales,33.2,GDP,33.1996,GDP,,,,,,,
1475,1475,,2020-02-11,,,,,Rent and Utilities,-322.94,GDP,-322.93786,GDP,,,,,,,
1476,1476,,2020-02-11,,,,,Tips,34.01,GDP,34.006209999999996,GDP,,,,,,,
1477,1477,,2020-02-11,,,,,Tips,16.6,GDP,16.5998,GDP,,,,,,,
1478,1478,,2020-02-12,,,,,Sales,28.22,GDP,28.219659999999998,GDP,,,,,,,
1479,1479,,2020-02-12,,,,,Sales,40.84,GDP,40.84486,GDP,,,,,,,
1480,1480,,2020-02-12,,,,,Sales,27.14,GDP,27.14418,GDP,,,,,,,
1481,1481,,2020-02-12,,,,,Sales,17.73,GDP,17.733729999999998,GDP,,,,,,,
1482,1482,,2020-02-12,,,,,Tips,37.38,GDP,37.38462000000001,GDP,,,,,,,
1483,1483,,2020-02-12,,,,,Tips,8.29,GDP,8.288210000000001,GDP,,,,,,,
1484,1484,,2020-02-12,,,,,Tips,14.16,GDP,14.15659,GDP,,,,,,,
1485,1485,,2020-02-12,,,,,Sales,16.16,GDP,16.15558,GDP,,,,,,,
1486,1486,,2020-02-12,,,,,Sales,6.41,GDP,6.4061200000000005,GDP,,,,,,,
1487,1487,,2020-02-12,,,,,Sales,26.83,GDP,26.82855,GDP,,,,,,,
1488,1488,,2020-02-12,,,,,Sales,21.16,GDP,21.158900000000006,GDP,,,,,,,
1489,1489,,2020-02-12,,,,,Sales,27.53,GDP,27.529950000000003,GDP,,,,,,,
1490,1490,,2020-02-12,,,,,Sales,37.22,GDP,37.22096,GDP,,,,,,,
1491,1491,,2020-02-12,,,,,Sales,30.81,GDP,30.814840000000004,GDP,,,,,,,
1492,1492,,2020-02-12,,,,,Sales,22.28,GDP,22.28114,GDP,,,,,,,
1493,1493,,2020-02-12,,,,,Sales,17.46,GDP,17.46486,GDP,,,,,,,
1494,1494,,2020-02-12,,,,,Sales,11.73,GDP,11.72507,GDP,,,,,,,
1495,1495,,2020-02-12,,,,,Food and Beverage Cost,-307.74,GDP,-307.7422,GDP,,,,,,,
1496,1496,,2020-02-12,,,,,Tips,26.93,GDP,26.933759999999996,GDP,,,,,,,
1497,1497,,2020-02-12,,,,,Sales,36.68,GDP,36.68322,GDP,,,,,,,
1498,1498,,2020-02-12,,,,,Sales,16.27,GDP,16.272479999999998,GDP,,,,,,,
1499,1499,,2020-02-12,,,,,Sales,15.85,GDP,15.851640000000002,GDP,,,,,,,
1500,1500,,2020-02-12,,,,,Sales,14.68,GDP,14.68264,GDP,,,,,,,
1501,1501,,2020-02-12,,,,,Sales,40.55,GDP,40.552609999999994,GDP,,,,,,,
1502,1502,,2020-02-12,,,,,Tips,12.27,GDP,12.2745,GDP,,,,,,,
1503,1503,,2020-02-12,,,,,Sales,17.65,GDP,17.6519,GDP,,,,,,,
1504,1504,,2020-02-12,,,,,Sales,14.45,GDP,14.448839999999999,GDP,,,,,,,
1505,1505,,2020-02-12,,,,,Tips,15.27,GDP,15.26714,GDP,,,,,,,
1506,1506,,2020-02-12,,,,,Sales,27.24,GDP,27.2377,GDP,,,,,,,
1507,1507,,2020-02-12,,,,,Sales,19.72,GDP,19.721030000000006,GDP,,,,,,,
1508,1508,,2020-02-12,,,,,Sales,21.76,GDP,21.75509,GDP,,,,,,,
1509,1509,,2020-02-12,,,,,Sales,34.73,GDP,34.73099000000001,GDP,,,,,,,
1510,1510,,2020-02-13,,,,,Sales,30.88,GDP,30.88498,GDP,,,,,,,
1511,1511,,2020-02-13,,,,,Sales,18.97,GDP,18.97287,GDP,,,,,,,
1512,1512,,2020-02-13,,,,,Sales,12.95,GDP,12.95252,GDP,,,,,,,
1513,1513,,2020-02-13,,,,,Sales,19.16,GDP,19.15991,GDP,,,,,,,
1514,1514,,2020-02-13,,,,,Sales,28.5,GDP,28.500220000000002,GDP,,,,,,,
1515,1515,,2020-02-13,,,,,Labor & Benefits Cost,-363.12,GDP,-363.12048,GDP,,,,,,,
1516,1516,,2020-02-13,,,,,Sales,27.58,GDP,27.57671,GDP,,,,,,,
1517,1517,,2020-02-13,,,,,Sales,21.05,GDP,21.053690000000003,GDP,,,,,,,
1518,1518,,2020-02-13,,,,,Sales,32.52,GDP,32.52158,GDP,,,,,,,
1519,1519,,2020-02-13,,,,,Sales,8.16,GDP,8.15962,GDP,,,,,,,
1520,1520,,2020-02-13,,,,,Sales,13.29,GDP,13.291529999999998,GDP,,,,,,,
1521,1521,,2020-02-13,,,,,Sales,35.81,GDP,35.806470000000004,GDP,,,,,,,
1522,1522,,2020-02-13,,,,,Sales,34.67,GDP,34.672540000000005,GDP,,,,,,,
1523,1523,,2020-02-13,,,,,Tips,36.72,GDP,36.71829,GDP,,,,,,,
1524,1524,,2020-02-13,,,,,Sales,29.58,GDP,29.5757,GDP,,,,,,,
1525,1525,,2020-02-13,,,,,Sales,21.36,GDP,21.35763,GDP,,,,,,,
1526,1526,,2020-02-13,,,,,Sales,33.42,GDP,33.421710000000004,GDP,,,,,,,
1527,1527,,2020-02-13,,,,,Sales,40.09,GDP,40.08501,GDP,,,,,,,
1528,1528,,2020-02-13,,,,,Sales,37.26,GDP,37.256029999999996,GDP,,,,,,,
1529,1529,,2020-02-13,,,,,Tips,6.57,GDP,6.5697800000000015,GDP,,,,,,,
1530,1530,,2020-02-13,,,,,Sales,22.5,GDP,22.50325,GDP,,,,,,,
1531,1531,,2020-02-13,,,,,Sales,18.68,GDP,18.68062,GDP,,,,,,,
1532,1532,,2020-02-13,,,,,Sales,21.64,GDP,21.638189999999998,GDP,,,,,,,
1533,1533,,2020-02-13,,,,,Sales,36.96,GDP,36.96378,GDP,,,,,,,
1534,1534,,2020-02-13,,,,,Sales,19.17,GDP,19.1716,GDP,,,,,,,
1535,1535,,2020-02-13,,,,,Marketing,-320.01,GDP,-320.00594,GDP,,,,,,,
1536,1536,,2020-02-14,,,,,Tips,15.23,GDP,15.232070000000002,GDP,,,,,,,
1537,1537,,2020-02-14,,,,,Sales,18.86,GDP,18.855970000000003,GDP,,,,,,,
1538,1538,,2020-02-14,,,,,Sales,33.52,GDP,33.515229999999995,GDP,,,,,,,
1539,1539,,2020-02-14,,,,,Sales,34.49,GDP,34.4855,GDP,,,,,,,
1540,1540,,2020-02-14,,,,,Sales,33.63,GDP,33.632130000000004,GDP,,,,,,,
1541,1541,,2020-02-14,,,,,Sales,38.24,GDP,38.23799,GDP,,,,,,,
1542,1542,,2020-02-14,,,,,Sales,23.27,GDP,23.27479,GDP,,,,,,,
1543,1543,,2020-02-14,,,,,Sales,28.76,GDP,28.757400000000004,GDP,,,,,,,
1544,1544,,2020-02-14,,,,,Sales,40.1,GDP,40.0967,GDP,,,,,,,
1545,1545,,2020-02-14,,,,,Sales,20.14,GDP,20.14187,GDP,,,,,,,
1546,1546,,2020-02-14,,,,,Sales,28.43,GDP,28.43008,GDP,,,,,,,
1547,1547,,2020-02-14,,,,,Sales,40.31,GDP,40.30712,GDP,,,,,,,
1548,1548,,2020-02-14,,,,,Sales,28.56,GDP,28.558670000000003,GDP,,,,,,,
1549,1549,,2020-02-14,,,,,Sales,6.87,GDP,6.8737200000000005,GDP,,,,,,,
1550,1550,,2020-02-14,,,,,Sales,24.09,GDP,24.09309,GDP,,,,,,,
1551,1551,,2020-02-14,,,,,Sales,20.69,GDP,20.6913,GDP,,,,,,,
1552,1552,,2020-02-14,,,,,Sales,28.09,GDP,28.09107,GDP,,,,,,,
1553,1553,,2020-02-14,,,,,Sales,33.21,GDP,33.211290000000005,GDP,,,,,,,
1554,1554,,2020-02-14,,,,,Sales,21.94,GDP,21.94213,GDP,,,,,,,
1555,1555,,2020-02-14,,,,,Food and Beverage Cost,-249.16,GDP,-249.15850000000003,GDP,,,,,,,
1556,1556,,2020-02-14,,,,,Sales,38.5,GDP,38.49517,GDP,,,,,,,
1557,1557,,2020-02-14,,,,,Sales,22.64,GDP,22.64353,GDP,,,,,,,
1558,1558,,2020-02-14,,,,,Tips,30.01,GDP,30.008230000000005,GDP,,,,,,,
1559,1559,,2020-02-14,,,,,Sales,16.97,GDP,16.973879999999998,GDP,,,,,,,
1560,1560,,2020-02-14,,,,,Sales,23.25,GDP,23.25141,GDP,,,,,,,
1561,1561,,2020-02-14,,,,,Sales,11.54,GDP,11.538030000000001,GDP,,,,,,,
1562,1562,,2020-02-14,,,,,Sales,30.85,GDP,30.849909999999998,GDP,,,,,,,
1563,1563,,2020-02-14,,,,,Tips,30.78,GDP,30.779770000000003,GDP,,,,,,,
1564,1564,,2020-02-14,,,,,Sales,20.27,GDP,20.27046,GDP,,,,,,,
1565,1565,,2020-02-14,,,,,Tips,33.59,GDP,33.585370000000005,GDP,,,,,,,
1566,1566,,2020-02-14,,,,,Sales,15.78,GDP,15.7815,GDP,,,,,,,
1567,1567,,2020-02-14,,,,,Sales,32.5,GDP,32.498200000000004,GDP,,,,,,,
1568,1568,,2020-02-14,,,,,Tips,34.63,GDP,34.62578,GDP,,,,,,,
1569,1569,,2020-02-14,,,,,Tips,29.86,GDP,29.85626,GDP,,,,,,,
1570,1570,,2020-02-14,,,,,Sales,17.14,GDP,17.137539999999998,GDP,,,,,,,
1571,1571,,2020-02-14,,,,,Sales,25.52,GDP,25.519270000000002,GDP,,,,,,,
1572,1572,,2020-02-14,,,,,Sales,35.21,GDP,35.21028000000001,GDP,,,,,,,
1573,1573,,2020-02-14,,,,,Tips,23.68,GDP,23.683940000000003,GDP,,,,,,,
1574,1574,,2020-02-14,,,,,Sales,13.39,GDP,13.38505,GDP,,,,,,,
1575,1575,,2020-02-14,,,,,Labor & Benefits Cost,-338.52,GDP,-338.5164200000001,GDP,,,,,,,
1576,1576,,2020-02-14,,,,,Sales,9.9,GDP,9.90143,GDP,,,,,,,
1577,1577,,2020-02-14,,,,,Sales,26.54,GDP,26.5363,GDP,,,,,,,
1578,1578,,2020-02-14,,,,,Sales,19.97,GDP,19.966520000000003,GDP,,,,,,,
1579,1579,,2020-02-14,,,,,Sales,6.08,GDP,6.0788,GDP,,,,,,,
1580,1580,,2020-02-14,,,,,Sales,17.91,GDP,17.90908,GDP,,,,,,,
1581,1581,,2020-02-14,,,,,Tips,19.43,GDP,19.428780000000003,GDP,,,,,,,
1582,1582,,2020-02-14,,,,,Sales,34.35,GDP,34.34522,GDP,,,,,,,
1583,1583,,2020-02-14,,,,,Sales,11.49,GDP,11.49127,GDP,,,,,,,
1584,1584,,2020-02-14,,,,,Sales,36.5,GDP,36.496179999999995,GDP,,,,,,,
1585,1585,,2020-02-15,,,,,Sales,30.97,GDP,30.96681,GDP,,,,,,,
1586,1586,,2020-02-15,,,,,Sales,6.77,GDP,6.768510000000001,GDP,,,,,,,
1587,1587,,2020-02-15,,,,,Sales,23.1,GDP,23.099439999999998,GDP,,,,,,,
1588,1588,,2020-02-15,,,,,Tips,35.3,GDP,35.3038,GDP,,,,,,,
1589,1589,,2020-02-15,,,,,Sales,27.27,GDP,27.27277,GDP,,,,,,,
1590,1590,,2020-02-15,,,,,Sales,17.56,GDP,17.55838,GDP,,,,,,,
1591,1591,,2020-02-15,,,,,Tips,31.27,GDP,31.27075,GDP,,,,,,,
1592,1592,,2020-02-15,,,,,Sales,32.51,GDP,32.509890000000006,GDP,,,,,,,
1593,1593,,2020-02-15,,,,,Sales,32.38,GDP,32.3813,GDP,,,,,,,
1594,1594,,2020-02-15,,,,,Sales,36.57,GDP,36.56632000000001,GDP,,,,,,,
1595,1595,,2020-02-15,,,,,Labor & Benefits Cost,-291.51,GDP,-291.50723999999997,GDP,,,,,,,
1596,1596,,2020-02-15,,,,,Tips,11.36,GDP,11.36268,GDP,,,,,,,
1597,1597,,2020-02-15,,,,,Sales,32.99,GDP,32.98918,GDP,,,,,,,
1598,1598,,2020-02-15,,,,,Sales,12.98,GDP,12.9759,GDP,,,,,,,
1599,1599,,2020-02-15,,,,,Sales,7.82,GDP,7.82061,GDP,,,,,,,
1600,1600,,2020-02-15,,,,,Sales,29.12,GDP,29.11979,GDP,,,,,,,
1601,1601,,2020-02-15,,,,,Sales,20.25,GDP,20.24708,GDP,,,,,,,
1602,1602,,2020-02-15,,,,,Sales,11.58,GDP,11.58479,GDP,,,,,,,
1603,1603,,2020-02-15,,,,,Sales,6.91,GDP,6.9087900000000015,GDP,,,,,,,
1604,1604,,2020-02-15,,,,,Sales,23.75,GDP,23.75408,GDP,,,,,,,
1605,1605,,2020-02-15,,,,,Sales,14.26,GDP,14.2618,GDP,,,,,,,
1606,1606,,2020-02-15,,,,,Sales,25.55,GDP,25.55434,GDP,,,,,,,
1607,1607,,2020-02-15,,,,,Sales,16.88,GDP,16.88036,GDP,,,,,,,
1608,1608,,2020-02-15,,,,,Sales,13.91,GDP,13.9111,GDP,,,,,,,
1609,1609,,2020-02-15,,,,,Sales,32.88,GDP,32.88397,GDP,,,,,,,
1610,1610,,2020-02-15,,,,,Sales,17.09,GDP,17.09078,GDP,,,,,,,
1611,1611,,2020-02-15,,,,,Sales,37.95,GDP,37.94574,GDP,,,,,,,
1612,1612,,2020-02-15,,,,,Sales,23.08,GDP,23.076060000000002,GDP,,,,,,,
1613,1613,,2020-02-15,,,,,Sales,23.78,GDP,23.77746,GDP,,,,,,,
1614,1614,,2020-02-15,,,,,Tips,7.56,GDP,7.56343,GDP,,,,,,,
1615,1615,,2020-02-15,,,,,Food and Beverage Cost,-415.62,GDP,-415.62154,GDP,,,,,,,
1616,1616,,2020-02-15,,,,,Sales,34.23,GDP,34.228320000000004,GDP,,,,,,,
1617,1617,,2020-02-15,,,,,Sales,38.43,GDP,38.42503,GDP,,,,,,,
1618,1618,,2020-02-15,,,,,Sales,13.22,GDP,13.22139,GDP,,,,,,,
1619,1619,,2020-02-15,,,,,Sales,37.2,GDP,37.19758,GDP,,,,,,,
1620,1620,,2020-02-15,,,,,Sales,8.63,GDP,8.62722,GDP,,,,,,,
1621,1621,,2020-02-16,,,,,Sales,9.33,GDP,9.328619999999999,GDP,,,,,,,
1622,1622,,2020-02-16,,,,,Sales,37.37,GDP,37.37293,GDP,,,,,,,
1623,1623,,2020-02-16,,,,,Sales,14.74,GDP,14.74109,GDP,,,,,,,
1624,1624,,2020-02-16,,,,,Sales,20.75,GDP,20.74975,GDP,,,,,,,
1625,1625,,2020-02-16,,,,,Sales,8.22,GDP,8.218069999999999,GDP,,,,,,,
1626,1626,,2020-02-16,,,,,Sales,27.55,GDP,27.553330000000006,GDP,,,,,,,
1627,1627,,2020-02-16,,,,,Sales,25.29,GDP,25.28547,GDP,,,,,,,
1628,1628,,2020-02-16,,,,,Tips,9.77,GDP,9.772839999999999,GDP,,,,,,,
1629,1629,,2020-02-16,,,,,Sales,34.45,GDP,34.45043,GDP,,,,,,,
1630,1630,,2020-02-16,,,,,Sales,33.47,GDP,33.46847,GDP,,,,,,,
1631,1631,,2020-02-16,,,,,Sales,23.75,GDP,23.75408,GDP,,,,,,,
1632,1632,,2020-02-16,,,,,Sales,38.55,GDP,38.55362,GDP,,,,,,,
1633,1633,,2020-02-16,,,,,Sales,36.77,GDP,36.76505,GDP,,,,,,,
1634,1634,,2020-02-16,,,,,Sales,14.25,GDP,14.250110000000001,GDP,,,,,,,
1635,1635,,2020-02-16,,,,,Rent and Utilities,-406.16,GDP,-406.15844,GDP,,,,,,,
1636,1636,,2020-02-16,,,,,Sales,9.39,GDP,9.38707,GDP,,,,,,,
1637,1637,,2020-02-16,,,,,Sales,15.5,GDP,15.50094,GDP,,,,,,,
1638,1638,,2020-02-16,,,,,Sales,16.26,GDP,16.26079,GDP,,,,,,,
1639,1639,,2020-02-16,,,,,Tips,25.08,GDP,25.07505,GDP,,,,,,,
1640,1640,,2020-02-16,,,,,Sales,23.2,GDP,23.20465,GDP,,,,,,,
1641,1641,,2020-02-16,,,,,Sales,6.87,GDP,6.8737200000000005,GDP,,,,,,,
1642,1642,,2020-02-16,,,,,Sales,22.94,GDP,22.935779999999998,GDP,,,,,,,
1643,1643,,2020-02-16,,,,,Tips,20.4,GDP,20.39905,GDP,,,,,,,
1644,1644,,2020-02-16,,,,,Sales,26.91,GDP,26.91038,GDP,,,,,,,
1645,1645,,2020-02-16,,,,,Sales,34.87,GDP,34.87127,GDP,,,,,,,
1646,1646,,2020-02-16,,,,,Sales,21.54,GDP,21.54467,GDP,,,,,,,
1647,1647,,2020-02-17,,,,,Sales,14.73,GDP,14.7294,GDP,,,,,,,
1648,1648,,2020-02-17,,,,,Sales,14.16,GDP,14.15659,GDP,,,,,,,
1649,1649,,2020-02-17,,,,,Sales,24.16,GDP,24.16323,GDP,,,,,,,
1650,1650,,2020-02-17,,,,,Sales,27.96,GDP,27.962480000000006,GDP,,,,,,,
1651,1651,,2020-02-17,,,,,Tips,21.86,GDP,21.8603,GDP,,,,,,,
1652,1652,,2020-02-17,,,,,Sales,24.12,GDP,24.11647,GDP,,,,,,,
1653,1653,,2020-02-17,,,,,Sales,30.35,GDP,30.347240000000006,GDP,,,,,,,
1654,1654,,2020-02-17,,,,,Sales,8.17,GDP,8.17131,GDP,,,,,,,
1655,1655,,2020-02-17,,,,,Labor & Benefits Cost,-390.21,GDP,-390.20792000000006,GDP,,,,,,,
1656,1656,,2020-02-17,,,,,Sales,31.52,GDP,31.516240000000003,GDP,,,,,,,
1657,1657,,2020-02-17,,,,,Sales,20.62,GDP,20.62116,GDP,,,,,,,
1658,1658,,2020-02-17,,,,,Sales,40.17,GDP,40.16684,GDP,,,,,,,
1659,1659,,2020-02-17,,,,,Sales,6.71,GDP,6.71006,GDP,,,,,,,
1660,1660,,2020-02-17,,,,,Sales,15.76,GDP,15.758120000000002,GDP,,,,,,,
1661,1661,,2020-02-17,,,,,Sales,8.02,GDP,8.019340000000001,GDP,,,,,,,
1662,1662,,2020-02-17,,,,,Sales,35.68,GDP,35.67788,GDP,,,,,,,
1663,1663,,2020-02-17,,,,,Sales,16.53,GDP,16.52966,GDP,,,,,,,
1664,1664,,2020-02-17,,,,,Sales,23.59,GDP,23.59042,GDP,,,,,,,
1665,1665,,2020-02-17,,,,,Tips,7.32,GDP,7.317939999999999,GDP,,,,,,,
1666,1666,,2020-02-17,,,,,Sales,35.92,GDP,35.92337,GDP,,,,,,,
1667,1667,,2020-02-17,,,,,Sales,13.78,GDP,13.78251,GDP,,,,,,,
1668,1668,,2020-02-17,,,,,Sales,11.62,GDP,11.619860000000001,GDP,,,,,,,
1669,1669,,2020-02-17,,,,,Tips,26.27,GDP,26.267429999999997,GDP,,,,,,,
1670,1670,,2020-02-17,,,,,Tips,15.15,GDP,15.150240000000002,GDP,,,,,,,
1671,1671,,2020-02-17,,,,,Sales,40.13,GDP,40.13177,GDP,,,,,,,
